Passenger ID,First Name,Last Name,Gender,Age,Nationality,Airport Name,Airport Country Code,Country Name,Airport Continent,Continents,Departure Date,Arrival Airport,Pilot Name,Flight Status
14566,Renault,Baly,Male,81,China,Riverside Municipal Airport,US,United States,NAM,North America,2/19/2022,RAL,Renault Baly,Cancelled
77857,Pembroke,Shadwick,Male,60,China,Beni Mellal Airport,MA,Morocco,AF,Africa,12/25/2022,BEM,Pembroke Shadwick,Cancelled
93010,Roseline,Tidmarsh,Female,34,China,"Pine Bluff Regional Airport, Grider Field",US,United States,NAM,North America,12/1/2022,PBF,Roseline Tidmarsh,Cancelled
52938,Tillie,Winspare,Female,70,Saudi Arabia,Sulaymaniyah International Airport,IQ,Iraq,AS,Asia,12/9/2022,ISU,Tillie Winspare,Cancelled
45181,Forrest,Rumgay,Male,73,Indonesia,Monastir Habib Bourguiba International Airport,TN,Tunisia,AF,Africa,7/23/2022,MIR,Forrest Rumgay,Cancelled
43592,Rita,Gulleford,Female,67,Brazil,Basankusu Airport,CD,"Congo, The Democratic Republic of the",AF,Africa,5/11/2022,BSU,Rita Gulleford,Delayed
96014,Concettina,Nand,Female,44,China,Wasior Airport,ID,Indonesia,AS,Asia,11/6/2022,WSR,Concettina Nand,Cancelled
60585,Luz,Korous,Female,44,Bosnia and Herzegovina,Atbasar Airport,KZ,Kazakhstan,AS,Asia,7/26/2022,ATX,Luz Korous,Cancelled
54187,Francene,Kittow,Female,31,Russia,Mianyang Airport,CN,China,AS,Asia,12/19/2022,MIG,Francene Kittow,Cancelled
87459,Albrecht,Arnholz,Male,23,Peru,Dijon-Bourgogne Airport,FR,France,EU,Europe,9/24/2022,DIJ,Albrecht Arnholz,Cancelled
11850,Dan,Roakes,Male,54,Germany,Nikolski Air Station,US,United States,NAM,North America,8/25/2022,IKO,Dan Roakes,Cancelled
23782,Bride,Killshaw,Female,2,China,Perryville Airport,US,United States,NAM,North America,6/21/2022,KPV,Bride Killshaw,Delayed
82334,Immanuel,Bradtke,Male,33,Vietnam,Lobatse Airport,BW,Botswana,AF,Africa,3/5/2022,LOQ,Immanuel Bradtke,Delayed
57735,Jose,Bertouloume,Male,46,China,Gävle Sandviken Airport,SE,Sweden,EU,Europe,5/8/2022,GVX,Jose Bertouloume,Cancelled
32810,Bord,Eitter,Male,20,Costa Rica,Toronto/Oshawa Executive Airport,CA,Canada,NAM,North America,11/6/2022,YOO,Bord Eitter,Cancelled
55089,Renault,Ashwell,Male,76,Georgia,Whale Pass Seaplane Float Harbor Facility,US,United States,NAM,North America,12/8/2022,WWP,Renault Ashwell,On Time
94185,Lorrie,Monketon,Male,3,China,Grosseto Air Base,IT,Italy,EU,Europe,3/12/2022,GRS,Lorrie Monketon,Cancelled
61386,Teresina,Ondricek,Female,45,Libya,Francis S Gabreski Airport,US,United States,NAM,North America,6/5/2022,FOK,Teresina Ondricek,Cancelled
60899,Udale,Hearmon,Male,72,Indonesia,Khost Airport,AF,Afghanistan,AS,Asia,1/2/2022,KHT,Udale Hearmon,On Time
26085,Mortimer,Schankelborg,Male,67,Mongolia,Clinton Creek Airport,CA,Canada,NAM,North America,11/8/2022,YLM,Mortimer Schankelborg,On Time
63677,Carmine,Tapsfield,Male,61,Russia,Ngorangora Airport,SB,Solomon Islands,OC,Oceania,11/13/2022,IRA,Carmine Tapsfield,Cancelled
49110,Osbourne,MacColgan,Male,82,Venezuela,Marechal Rondon Airport,BR,Brazil,SAM,South America,6/2/2022,CGB,Osbourne MacColgan,Cancelled
31677,Fergus,Fonteyne,Male,24,United States,Soalala Airport,MG,Madagascar,AF,Africa,2/13/2022,DWB,Fergus Fonteyne,Delayed
53328,Michel,Hughesdon,Female,61,Venezuela,Guasdalito Airport,VE,"Venezuela, Bolivarian Republic of",SAM,South America,12/21/2022,GDO,Michel Hughesdon,Delayed
18501,Myrna,Frostdicke,Female,69,Ivory Coast,Kamusi Airport,PG,Papua New Guinea,OC,Oceania,10/31/2022,KUY,Myrna Frostdicke,On Time
68095,Meyer,Mahedy,Male,78,China,Hartford Brainard Airport,US,United States,NAM,North America,12/28/2022,HFD,Meyer Mahedy,Cancelled
33020,Evangelin,Armitage,Female,31,Japan,Guangzhou Baiyun International Airport,CN,China,AS,Asia,12/29/2022,CAN,Evangelin Armitage,Delayed
30510,Grete,Alasdair,Female,39,Luxembourg,Awaba Airport,PG,Papua New Guinea,OC,Oceania,1/27/2022,AWB,Grete Alasdair,On Time
38945,Philippa,Gringley,Female,40,Australia,Nomad River Airport,PG,Papua New Guinea,OC,Oceania,2/21/2022,NOM,Philippa Gringley,On Time
22271,Mar,Mergue,Male,83,China,Tikchik Lodge Seaplane Base,US,United States,NAM,North America,7/11/2022,KTH,Mar Mergue,Delayed
60332,Lennard,Enever,Male,27,Guatemala,Castres-Mazamet Airport,FR,France,EU,Europe,10/16/2022,DCM,Lennard Enever,Delayed
11774,Cherin,Hardwidge,Female,31,Kyrgyzstan,Kadapa Airport,IN,India,AS,Asia,6/15/2022,CDP,Cherin Hardwidge,On Time
60709,Idalina,Edgerton,Female,62,Indonesia,Songwe Airport,TZ,"Tanzania, United Republic of",AF,Africa,7/25/2022,MBI,Idalina Edgerton,Delayed
88834,Simone,Bentke,Male,79,Peru,Lyon Saint-Exupéry Airport,FR,France,EU,Europe,3/2/2022,LYS,Simone Bentke,Delayed
16405,Rora,Brave,Female,66,China,Miramar Marine Corps Air Station - Mitscher Field,US,United States,NAM,North America,10/31/2022,NKX,Rora Brave,Delayed
52828,Karlotta,Adrienne,Female,64,Brazil,Caravelas Airport,BR,Brazil,SAM,South America,11/14/2022,CRQ,Karlotta Adrienne,On Time
22467,Vinita,Probert,Female,41,Indonesia,Dundee Airport,GB,United Kingdom,EU,Europe,4/17/2022,DND,Vinita Probert,Delayed
18354,Bartholomeus,Cattermull,Male,30,Kazakhstan,Los Menucos Airport,AR,Argentina,SAM,South America,4/9/2022,LMD,Bartholomeus Cattermull,Delayed
13197,Margaux,Abys,Female,84,Ecuador,Attawapiskat Airport,CA,Canada,NAM,North America,6/21/2022,YAT,Margaux Abys,On Time
10716,Cathrine,Sam,Female,47,Russia,Lunyuk Airport,ID,Indonesia,AS,Asia,1/10/2022,LYK,Cathrine Sam,Delayed
43932,Bond,Chell,Male,18,Portugal,Shiringayoc Airport,PE,Peru,SAM,South America,9/22/2022,SYC,Bond Chell,Delayed
90039,Kipp,O'Hederscoll,Female,75,Kosovo,Biarritz-Anglet-Bayonne Airport,FR,France,EU,Europe,7/5/2022,BIQ,Kipp O'Hederscoll,Delayed
26336,Krishna,Matlock,Male,7,China,Cheboksary Airport,RU,Russian Federation,EU,Europe,3/6/2022,CSY,Krishna Matlock,On Time
90202,Urban,Bolesma,Male,18,France,Chitato Airport,AO,Angola,AF,Africa,9/20/2022,PGI,Urban Bolesma,On Time
66067,Isador,Allsep,Male,71,France,Mondell Field,US,United States,NAM,North America,4/8/2022,ECS,Isador Allsep,Cancelled
49052,Kristopher,Ellam,Male,30,Honduras,Nutwood Downs Airport,AU,Australia,OC,Oceania,11/4/2022,UTD,Kristopher Ellam,Delayed
11224,Laurene,Goodbody,Female,87,Indonesia,Singapore Changi Airport,SG,Singapore,AS,Asia,12/3/2022,SIN,Laurene Goodbody,Cancelled
53086,Forest,Goch,Male,6,Pakistan,Mulege Airport,MX,Mexico,NAM,North America,8/1/2022,MUG,Forest Goch,On Time
64050,Doro,Ahlin,Female,5,China,Biaugunu Airport,FJ,Fiji,OC,Oceania,8/12/2022,AQS,Doro Ahlin,On Time
65586,Terence,Gounel,Male,80,Argentina,Kotoka International Airport,GH,Ghana,AF,Africa,4/14/2022,ACC,Terence Gounel,On Time
43368,Samantha,Gretton,Female,9,Djibouti,Prof. Eribelto Manoel Reino State Airport,BR,Brazil,SAM,South America,9/20/2022,SJP,Samantha Gretton,Cancelled
12593,Niles,Jeacocke,Male,25,Philippines,San Luis County Regional Airport,US,United States,NAM,North America,4/28/2022,SBP,Niles Jeacocke,Cancelled
63512,Violante,Tuttiett,Female,15,Poland,Røst Airport,NO,Norway,EU,Europe,4/18/2022,RET,Violante Tuttiett,On Time
94125,Bernardina,Buttel,Female,59,Ukraine,Wendover Airport,US,United States,NAM,North America,7/13/2022,ENV,Bernardina Buttel,Delayed
79586,Nolly,Sustin,Male,67,China,Port Meadville Airport,US,United States,NAM,North America,7/9/2022,MEJ,Nolly Sustin,On Time
55444,Katharine,Beedie,Female,50,China,Municipal Bom Futuro Airport,BR,Brazil,SAM,South America,8/12/2022,LVR,Katharine Beedie,On Time
59174,Florri,Walles,Female,54,United States,General Pico Airport,AR,Argentina,SAM,South America,4/3/2022,GPO,Florri Walles,On Time
30196,Darwin,Smoth,Male,2,China,Shuswap Regional Airport,CA,Canada,NAM,North America,2/8/2022,YSN,Darwin Smoth,Delayed
68216,Issiah,Kinnier,Male,28,Russia,Lambarene Airport,GA,Gabon,AF,Africa,6/28/2022,LBQ,Issiah Kinnier,Delayed
79965,Alfie,Harrop,Male,89,Venezuela,Kigoma Airport,TZ,"Tanzania, United Republic of",AF,Africa,6/5/2022,TKQ,Alfie Harrop,Cancelled
31962,Shell,Lauthian,Male,64,Mauritius,Bangassou Airport,CF,Central African Republic,AF,Africa,9/19/2022,BGU,Shell Lauthian,Cancelled
48709,Una,Tollett,Female,51,Ukraine,Bellingham International Airport,US,United States,NAM,North America,1/3/2022,BLI,Una Tollett,Delayed
94819,Clea,Turneux,Female,23,Poland,Kendall-Tamiami Executive Airport,US,United States,NAM,North America,7/6/2022,TMB,Clea Turneux,On Time
23395,Rollin,Greason,Male,67,United States,Roper Bar Airport,AU,Australia,OC,Oceania,12/2/2022,RPB,Rollin Greason,Delayed
42393,Osgood,Bennen,Male,42,Qatar,Orang Airport,KP,"Korea, Democratic People's Republic of",AS,Asia,9/11/2022,RGO,Osgood Bennen,Cancelled
86845,Jonah,Load,Male,17,China,Diqing Airport,CN,China,AS,Asia,8/5/2022,DIG,Jonah Load,On Time
53695,Ives,Scurfield,Male,49,France,Kirundo Airport,BI,Burundi,AF,Africa,3/22/2022,KRE,Ives Scurfield,Delayed
94679,Sheena,Henricsson,Female,83,Indonesia,General Roberto Fierro Villalobos International Airport,MX,Mexico,NAM,North America,12/6/2022,CUU,Sheena Henricsson,On Time
93738,Sterne,Snap,Male,81,Japan,Moses Kilangin Airport,ID,Indonesia,AS,Asia,7/11/2022,TIM,Sterne Snap,Delayed
48998,Mitchel,McDonnell,Male,2,Iran,Kings Canyon Airport,AU,Australia,OC,Oceania,12/11/2022,KBJ,Mitchel McDonnell,Cancelled
93290,Anna-diane,Laugharne,Female,64,Palestinian Territory,Gascoyne Junction Airport,AU,Australia,OC,Oceania,12/28/2022,GSC,Anna-diane Laugharne,Delayed
11630,Beau,Doret,Male,71,China,Sabiha Gökçen International Airport,TR,Turkey,AS,Asia,1/28/2022,SAW,Beau Doret,Cancelled
62216,Nancie,Somes,Female,2,Czech Republic,Mutiara Airport,ID,Indonesia,AS,Asia,11/14/2022,PLW,Nancie Somes,On Time
92337,Stanford,Natt,Male,35,China,Golden Horn Lodge Seaplane Base,US,United States,NAM,North America,6/9/2022,GDH,Stanford Natt,On Time
16257,Charlena,Basnett,Female,17,Greece,Kabwum,PG,Papua New Guinea,OC,Oceania,3/25/2022,KBM,Charlena Basnett,Cancelled
25427,Dar,Bunnell,Male,77,Thailand,Anthony Lagoon Airport,AU,Australia,OC,Oceania,6/17/2022,AYL,Dar Bunnell,Delayed
68183,Della,Gilfoyle,Female,23,Indonesia,Tambolaka Airport,ID,Indonesia,AS,Asia,1/10/2022,TMC,Della Gilfoyle,Delayed
42860,Jaclyn,Neve,Female,63,Czech Republic,St. Helena Airport,SH,"Saint Helena, Ascension and Tristan da Cunha",AF,Africa,7/15/2022,HLE,Jaclyn Neve,On Time
32713,Dona,Elsay,Female,19,Poland,El Petén Airport,GT,Guatemala,NAM,North America,7/26/2022,TKM,Dona Elsay,Delayed
41805,Ronny,Wannes,Female,37,Russia,Bandaranaike International Colombo Airport,LK,Sri Lanka,AS,Asia,11/20/2022,CMB,Ronny Wannes,On Time
84126,Rock,Chartres,Male,60,Ivory Coast,Tabiteuea South Airport,KI,Kiribati,OC,Oceania,3/11/2022,TSU,Rock Chartres,Delayed
14381,Silvain,Sommersett,Male,61,Slovenia,Goma International Airport,CD,"Congo, The Democratic Republic of the",AF,Africa,10/7/2022,GOM,Silvain Sommersett,On Time
15003,Olly,Iwanczyk,Male,3,Philippines,Chos Malal Airport,AR,Argentina,SAM,South America,9/26/2022,HOS,Olly Iwanczyk,Delayed
93683,Clea,Borzone,Female,53,France,Malta International Airport,MT,Malta,EU,Europe,9/29/2022,MLA,Clea Borzone,Delayed
41505,Iolande,Rainforth,Female,2,New Zealand,Griswold Airport,US,United States,NAM,North America,4/20/2022,MPE,Iolande Rainforth,On Time
27297,Cass,Sivior,Female,37,Czech Republic,Çiğli Airport,TR,Turkey,AS,Asia,11/3/2022,IGL,Cass Sivior,On Time
40586,Edgard,Milnes,Male,10,China,Pacific City State Airport,US,United States,NAM,North America,3/16/2022,PFC,Edgard Milnes,On Time
92754,Meredith,Mosedill,Female,10,Guatemala,Hjaltabakki Airport,IS,Iceland,EU,Europe,3/27/2022,BLO,Meredith Mosedill,On Time
28836,Judah,Birdsey,Male,84,Brazil,Donoi Airport,MN,Mongolia,AS,Asia,5/9/2022,ULZ,Judah Birdsey,Delayed
76149,Glenna,Tolussi,Female,9,Japan,Santa Maria Airport,BR,Brazil,SAM,South America,10/13/2022,RIA,Glenna Tolussi,Cancelled
43768,Jerrine,Alderson,Female,79,Netherlands,Bangassou Airport,CF,Central African Republic,AF,Africa,11/13/2022,BGU,Jerrine Alderson,On Time
56370,Windy,Caddick,Female,75,Saint Lucia,Godman Army Air Field,US,United States,NAM,North America,12/21/2022,FTK,Windy Caddick,Delayed
30337,Sonni,Ryves,Female,62,Indonesia,Inisheer Aerodrome,IE,Ireland,EU,Europe,10/4/2022,INQ,Sonni Ryves,On Time
90270,Winona,Loveman,Female,71,Russia,Moucha Airport,DJ,Djibouti,AF,Africa,8/8/2022,MHI,Winona Loveman,Cancelled
11661,Noelyn,Lyndon,Female,20,Nigeria,Central Illinois Regional Airport at Bloomington-Normal,US,United States,NAM,North America,1/1/2022,BMI,Noelyn Lyndon,Delayed
61031,Preston,Hardes,Male,78,Russia,Teniente Av. Jorge Henrich Arauz Airport,BO,"Bolivia, Plurinational State of",SAM,South America,4/1/2022,TDD,Preston Hardes,On Time
95844,Valle,Risbridger,Male,21,Philippines,Teniente FAP Jaime A De Montreuil Morales Airport,PE,Peru,SAM,South America,5/10/2022,CHM,Valle Risbridger,Cancelled
64226,Phillida,Mardoll,Female,41,Brazil,Canarana Airport,BR,Brazil,SAM,South America,3/29/2022,CQA,Phillida Mardoll,Cancelled
55042,Patty,Panchin,Male,89,France,Suntar Airport,RU,Russian Federation,AS,Asia,4/30/2022,SUY,Patty Panchin,Cancelled
91168,Olenka,Essery,Female,15,China,Icy Bay Airport,US,United States,NAM,North America,12/4/2022,ICY,Olenka Essery,Cancelled
21009,Devina,Shawl,Female,32,China,Ngukurr Airport,AU,Australia,OC,Oceania,4/18/2022,RPM,Devina Shawl,Cancelled
93134,Verene,Verry,Female,4,Poland,Windsor Airport,CA,Canada,NAM,North America,12/2/2022,YQG,Verene Verry,Delayed
10010,Nil,Harmston,Male,81,China,Umuarama Airport,BR,Brazil,SAM,South America,12/27/2022,UMU,Nil Harmston,Delayed
48869,Huntlee,Thake,Male,53,Saudi Arabia,Rebun Airport,JP,Japan,AS,Asia,7/6/2022,RBJ,Huntlee Thake,Delayed
49566,Julie,Makiver,Female,24,China,Memorial Field,US,United States,NAM,North America,3/11/2022,HOT,Julie Makiver,On Time
19250,Di,Sergent,Female,57,Uzbekistan,Franklin Municipal-John Beverly Rose Airport,US,United States,NAM,North America,3/24/2022,FKN,Di Sergent,On Time
38481,Kassey,Grove,Female,59,China,Santa Fe Municipal Airport,US,United States,NAM,North America,12/2/2022,SAF,Kassey Grove,Delayed
68156,Massimiliano,Sargint,Male,3,China,St Cloud Regional Airport,US,United States,NAM,North America,3/19/2022,STC,Massimiliano Sargint,Delayed
67209,Janna,Deehan,Female,65,Czech Republic,Telegraph Harbour Seaplane Base,CA,Canada,NAM,North America,7/15/2022,YBQ,Janna Deehan,On Time
18004,Coleman,Laban,Male,77,Indonesia,Lowai Airport,PG,Papua New Guinea,OC,Oceania,8/22/2022,LWI,Coleman Laban,On Time
32844,Baxy,Heindle,Male,80,United States,Fazenda das Represas Airport,BR,Brazil,SAM,South America,4/15/2022,0,Baxy Heindle,On Time
27436,Angele,Langsbury,Female,19,China,Zadar Airport,HR,Croatia,EU,Europe,2/25/2022,ZAD,Angele Langsbury,On Time
85338,Kinnie,Langford,Male,45,China,Falcon Field,US,United States,NAM,North America,10/26/2022,MSC,Kinnie Langford,Cancelled
55736,Rosemaria,Grocutt,Female,38,China,Norfolk Naval Station (Chambers Field),US,United States,NAM,North America,1/3/2022,NGU,Rosemaria Grocutt,Cancelled
53972,Linet,Seabridge,Female,71,Northern Mariana Islands,Kairuku Airport,PG,Papua New Guinea,OC,Oceania,5/24/2022,RKU,Linet Seabridge,Cancelled
32836,Francklyn,Sebborn,Male,17,Venezuela,Camfield Airport,AU,Australia,OC,Oceania,8/19/2022,CFI,Francklyn Sebborn,Delayed
60685,Devin,Picton,Male,5,Iran,Lappeenranta Airport,FI,Finland,EU,Europe,2/3/2022,LPP,Devin Picton,On Time
73275,Iggie,Saxon,Male,21,Sweden,Southampton Airport,GB,United Kingdom,EU,Europe,12/20/2022,SOU,Iggie Saxon,Delayed
37711,Randa,Dinis,Female,26,Panama,Kindersley Airport,CA,Canada,NAM,North America,8/23/2022,YKY,Randa Dinis,Delayed
72571,Terza,Loosely,Female,32,Brazil,Ambilobe Airport,MG,Madagascar,AF,Africa,5/20/2022,AMB,Terza Loosely,On Time
61795,Dyana,Vassay,Female,42,Croatia,Bellburn Airstrip,AU,Australia,OC,Oceania,7/14/2022,BXF,Dyana Vassay,On Time
55605,Amalita,Lambal,Female,10,China,Drumduff Airport,AU,Australia,OC,Oceania,10/27/2022,DFP,Amalita Lambal,On Time
51574,Ingemar,Molloy,Male,59,Malawi,Fontaine Airport,FR,France,EU,Europe,9/27/2022,BOR,Ingemar Molloy,Cancelled
83648,Keely,Purdey,Female,27,Sweden,Maimana Airport,AF,Afghanistan,AS,Asia,7/31/2022,MMZ,Keely Purdey,Cancelled
78141,Mara,Tour,Female,74,Indonesia,Sambailo Airport,GN,Guinea,AF,Africa,12/14/2022,SBI,Mara Tour,Cancelled
14235,Halette,Follen,Female,72,China,Maningrida Airport,AU,Australia,OC,Oceania,4/6/2022,MNG,Halette Follen,On Time
83836,Walden,Semrad,Male,17,Portugal,Placerville Airport,US,United States,NAM,North America,10/15/2022,PVF,Walden Semrad,Cancelled
53934,Rosana,Wilkins,Female,39,Philippines,Zephyrhills Municipal Airport,US,United States,NAM,North America,9/12/2022,ZPH,Rosana Wilkins,Delayed
32180,Philomena,Handes,Female,22,Comoros,Thames Aerodrome,NZ,New Zealand,OC,Oceania,7/5/2022,TMZ,Philomena Handes,Delayed
12147,Creigh,Danher,Male,86,Greece,Gillespie Field,US,United States,NAM,North America,11/25/2022,SEE,Creigh Danher,Delayed
14333,Gladi,Waldocke,Female,8,North Korea,Wonderboom Airport,ZA,South Africa,AF,Africa,11/10/2022,PRY,Gladi Waldocke,On Time
55668,Moina,Heinle,Female,56,Indonesia,Pakhokku Airport,MM,Myanmar,AS,Asia,1/28/2022,PKK,Moina Heinle,On Time
23352,Titos,Gunda,Male,50,Czech Republic,Arathusa Safari Lodge Airport,ZA,South Africa,AF,Africa,4/19/2022,ASS,Titos Gunda,Cancelled
36749,Gran,Congrave,Male,88,Mongolia,Garden County Airport,US,United States,NAM,North America,1/16/2022,OKS,Gran Congrave,Delayed
50704,Rochester,Dybbe,Male,82,Czech Republic,Blytheville Municipal Airport,US,United States,NAM,North America,3/25/2022,HKA,Rochester Dybbe,Delayed
82331,Wernher,Andreasson,Male,22,Serbia,Maupiti Airport,PF,French Polynesia,OC,Oceania,6/6/2022,MAU,Wernher Andreasson,Cancelled
44572,Emmy,Calvard,Male,73,France,Pécs-Pogány Airport,HU,Hungary,EU,Europe,3/6/2022,PEV,Emmy Calvard,Delayed
36974,Wendall,Leadbetter,Male,40,Indonesia,Shahrekord Airport,IR,"Iran, Islamic Republic of",AS,Asia,3/26/2022,CQD,Wendall Leadbetter,Cancelled
35117,Dene,Mordie,Male,87,Poland,Lorraine Airport,AU,Australia,OC,Oceania,11/15/2022,LOA,Dene Mordie,On Time
60977,Corabelle,Batson,Female,58,China,Sado Airport,JP,Japan,AS,Asia,5/22/2022,SDS,Corabelle Batson,Delayed
28435,Karim,Dowry,Male,18,Nigeria,Omak Airport,US,United States,NAM,North America,12/13/2022,OMK,Karim Dowry,On Time
97175,Mathilde,Arne,Female,10,Albania,Tamuin Airport,MX,Mexico,NAM,North America,8/14/2022,TSL,Mathilde Arne,Cancelled
18687,Caro,Clayill,Female,76,Vietnam,Mendeleyevo Airport,RU,Russian Federation,AS,Asia,3/31/2022,DEE,Caro Clayill,Cancelled
68318,Abbey,Butchers,Female,48,Vietnam,Red Devil Airport,US,United States,NAM,North America,3/1/2022,RDV,Abbey Butchers,Delayed
65838,Finlay,Ternault,Male,10,China,Rafsanjan Airport,IR,"Iran, Islamic Republic of",AS,Asia,11/14/2022,RJN,Finlay Ternault,Delayed
62896,Reidar,Dormand,Male,73,Indonesia,Shank Air Base,AF,Afghanistan,AS,Asia,7/29/2022,OAA,Reidar Dormand,Delayed
98183,Haslett,Fernanando,Male,59,Indonesia,Chester County G O Carlson Airport,US,United States,NAM,North America,11/5/2022,CTH,Haslett Fernanando,On Time
58432,Addison,Vesty,Male,34,Russia,Webequie Airport,CA,Canada,NAM,North America,9/3/2022,YWP,Addison Vesty,On Time
57850,Cloe,Galego,Female,60,Poland,Kilwa Airport,CD,"Congo, The Democratic Republic of the",AF,Africa,12/22/2022,KIL,Cloe Galego,Delayed
11976,Lizzie,Prandy,Female,68,China,Sir Seretse Khama International Airport,BW,Botswana,AF,Africa,9/25/2022,GBE,Lizzie Prandy,Cancelled
57491,Manuel,Klulisek,Male,18,Poland,Prieska Airport,ZA,South Africa,AF,Africa,9/13/2022,PRK,Manuel Klulisek,Cancelled
65598,Giuseppe,Bohlin,Male,33,Thailand,Jacquinot Bay Airport,PG,Papua New Guinea,OC,Oceania,2/1/2022,JAQ,Giuseppe Bohlin,Delayed
24495,Romeo,Burbage,Male,18,Pakistan,Kikori Airport,PG,Papua New Guinea,OC,Oceania,1/12/2022,KRI,Romeo Burbage,On Time
63742,Burch,Firth,Male,43,Brazil,Manas International Airport,KG,Kyrgyzstan,AS,Asia,11/7/2022,FRU,Burch Firth,On Time
83793,Allen,Letterese,Male,10,China,Pohnpei International Airport,FM,"Micronesia, Federated States of",OC,Oceania,8/20/2022,PNI,Allen Letterese,On Time
17676,Bree,Heppenspall,Female,79,China,Moussoro Airport,TD,Chad,AF,Africa,6/1/2022,MXR,Bree Heppenspall,On Time
13306,Hugh,Davenhall,Male,24,Czech Republic,Fuma Airport,PG,Papua New Guinea,OC,Oceania,9/16/2022,FUM,Hugh Davenhall,On Time
64730,Bradney,Wissby,Male,52,Japan,Iokea Airport,PG,Papua New Guinea,OC,Oceania,10/7/2022,IOK,Bradney Wissby,Cancelled
67631,Franky,O'Hallihane,Male,82,Russia,Bisho Airport,ZA,South Africa,AF,Africa,5/1/2022,BIY,Franky O'Hallihane,Cancelled
12547,Virgil,Scarlan,Male,67,Portugal,Marshall Don Hunter Sr Airport,US,United States,NAM,North America,12/26/2022,MLL,Virgil Scarlan,Delayed
55429,Tana,Vasin,Female,79,China,Batom Airport,ID,Indonesia,AS,Asia,1/13/2022,BXM,Tana Vasin,On Time
48261,Jeniece,Giovannazzi,Female,1,Portugal,Paranavaí Airport,BR,Brazil,SAM,South America,10/13/2022,PVI,Jeniece Giovannazzi,On Time
63708,Freida,Gyngell,Female,70,Mexico,Oristano-Fenosu Airport,IT,Italy,EU,Europe,4/5/2022,FNU,Freida Gyngell,Delayed
70152,Muriel,Hinchshaw,Female,80,Armenia,Diu Airport,IN,India,AS,Asia,5/12/2022,DIU,Muriel Hinchshaw,On Time
58297,Julio,Cheine,Male,48,China,Ngot Nzoungou Airport,CG,Congo,AF,Africa,6/3/2022,DIS,Julio Cheine,Cancelled
88590,Matelda,Mac Geaney,Female,45,Greece,Georgetown Airport,AU,Australia,OC,Oceania,10/31/2022,GTT,Matelda Mac Geaney,Delayed
40643,Farley,Kemet,Male,30,Western Sahara,Likoma Island Airport,MW,Malawi,AF,Africa,5/3/2022,LIX,Farley Kemet,Cancelled
33253,Kelsey,Vidgeon,Male,32,Nepal,Coll Airport,GB,United Kingdom,EU,Europe,2/21/2022,COL,Kelsey Vidgeon,Cancelled
24598,Elsy,Kettlesing,Female,35,Pakistan,Tucupita Airport,VE,"Venezuela, Bolivarian Republic of",SAM,South America,9/15/2022,TUV,Elsy Kettlesing,Cancelled
31342,Andie,Cabedo,Female,4,Russia,Arlington Municipal Airport,US,United States,NAM,North America,7/15/2022,LHC,Andie Cabedo,Delayed
29072,Ingelbert,Varney,Male,18,France,Paro Airport,BT,Bhutan,AS,Asia,11/16/2022,PBH,Ingelbert Varney,Cancelled
68157,Patsy,Barnard,Male,64,Indonesia,Bahrain International Airport,BH,Bahrain,AS,Asia,8/22/2022,BAH,Patsy Barnard,Delayed
94953,Dannel,Symmers,Male,48,Indonesia,Augsburg Airport,DE,Germany,EU,Europe,1/27/2022,AGB,Dannel Symmers,On Time
51284,Addia,Chisnell,Female,30,Estonia,Koolburra Airport,AU,Australia,OC,Oceania,6/8/2022,KKP,Addia Chisnell,Cancelled
94963,Dana,Gibby,Male,15,Philippines,San Carlos Apache Airport,US,United States,NAM,North America,3/27/2022,GLB,Dana Gibby,Delayed
36304,Edgard,Pymm,Male,27,Japan,Jabiru Airport,AU,Australia,OC,Oceania,5/21/2022,JAB,Edgard Pymm,Cancelled
21613,Poppy,Tran,Female,27,Indonesia,Yeelirrie Airport,AU,Australia,OC,Oceania,1/31/2022,KYF,Poppy Tran,Delayed
13492,Ingrid,Wakeford,Female,13,Nepal,Ali-Sabieh Airport,DJ,Djibouti,AF,Africa,10/9/2022,AII,Ingrid Wakeford,Cancelled
26462,Shirley,Stafford,Female,47,China,Waterfall Seaplane Base,US,United States,NAM,North America,7/25/2022,KWF,Shirley Stafford,Cancelled
56262,Fidole,Elcoux,Male,3,China,Hooper Bay Airport,US,United States,NAM,North America,6/12/2022,HPB,Fidole Elcoux,Cancelled
83348,Rodrique,Clawson,Male,6,Russia,Puka Puka Airport,PF,French Polynesia,OC,Oceania,9/15/2022,PKP,Rodrique Clawson,Delayed
71083,Salome,Leynagh,Female,52,China,Henry County Airport,US,United States,NAM,North America,6/3/2022,PHT,Salome Leynagh,Delayed
57487,Aleda,Lloyd-Williams,Female,57,Belarus,Scone Airport,AU,Australia,OC,Oceania,6/2/2022,NSO,Aleda Lloyd-Williams,Delayed
97046,Luciano,Hampshaw,Male,52,Philippines,The O'Neill Municipal John L Baker Field,US,United States,NAM,North America,1/1/2022,ONL,Luciano Hampshaw,Delayed
69289,Blinny,Ashby,Female,9,Kazakhstan,Owatonna Degner Regional Airport,US,United States,NAM,North America,4/3/2022,OWA,Blinny Ashby,On Time
25960,Sherrie,Bichener,Female,28,China,Nordholz Naval Airbase,DE,Germany,EU,Europe,2/14/2022,FCN,Sherrie Bichener,On Time
